search_keyword,search_location,job_title,company,job_location,skills,job_link,scraped_date
Software Engineer,San Francisco,Software Engineer II,Oracle,"Mountain View, CA","['git', 'javascript', 'nosql', 'python', 'docker', 'css', 'html']",https://www.linkedin.com/jobs/view/simulated-21,2025-05-19
Software Engineer,San Francisco,Software Engineer II,Netflix,"Mountain View, CA","['angular', 'python', 'html', 'aws', 'c++', 'c#', 'azure']",https://www.linkedin.com/jobs/view/simulated-22,2025-05-19
Software Engineer,San Francisco,Backend Engineer,Netflix,"Palo Alto, CA","['node.js', 'docker', 'html']",https://www.linkedin.com/jobs/view/simulated-23,2025-05-19
Software Engineer,San Francisco,Senior Software Engineer,Intel,"Menlo Park, CA","['sql', 'c++', 'c#', 'angular']",https://www.linkedin.com/jobs/view/simulated-24,2025-05-19
Software Engineer,San Francisco,Backend Engineer,Airbnb,"San Francisco, CA","['c#', 'angular', 'python', 'javascript']",https://www.linkedin.com/jobs/view/simulated-25,2025-05-19
Software Engineer,San Francisco,Senior Software Engineer,Twitter,"Menlo Park, CA","['css', 'sql', 'kubernetes', 'javascript', 'nosql', 'angular', 'rest api']",https://www.linkedin.com/jobs/view/simulated-26,2025-05-19
Software Engineer,San Francisco,Software Engineer II,Salesforce,"Menlo Park, CA","['c#', 'kubernetes', 'python', 'c++', 'sql', 'nosql', 'rest api']",https://www.linkedin.com/jobs/view/simulated-27,2025-05-19
Software Engineer,San Francisco,Senior Software Engineer,Uber,"San Francisco, CA","['javascript', 'aws', 'java', 'angular', 'kubernetes', 'sql', 'rest api']",https://www.linkedin.com/jobs/view/simulated-28,2025-05-19
Software Engineer,San Francisco,Frontend Developer,Intel,"Palo Alto, CA","['node.js', 'c#', 'rest api', 'docker', 'c++', 'azure', 'sql']",https://www.linkedin.com/jobs/view/simulated-29,2025-05-19
Software Engineer,San Francisco,Software Engineer II,AMD,"Palo Alto, CA","['git', 'docker', 'aws', 'css', 'c++']",https://www.linkedin.com/jobs/view/simulated-30,2025-05-19
Software Engineer,San Francisco,Frontend Developer,Apple,"Palo Alto, CA","['azure', 'angular', 'aws', 'kubernetes', 'java']",https://www.linkedin.com/jobs/view/simulated-31,2025-05-19
Software Engineer,San Francisco,Software Engineer II,Netflix,"Mountain View, CA","['azure', 'aws', 'kubernetes', 'java', 'nosql', 'rest api', 'javascript']",https://www.linkedin.com/jobs/view/simulated-32,2025-05-19
Software Engineer,San Francisco,Senior Software Engineer,Oracle,"Mountain View, CA","['java', 'docker', 'react', 'angular', 'rest api']",https://www.linkedin.com/jobs/view/simulated-33,2025-05-19
Software Engineer,San Francisco,Full Stack Engineer,Microsoft,"Menlo Park, CA","['azure', 'c#', 'python']",https://www.linkedin.com/jobs/view/simulated-34,2025-05-19
Software Engineer,San Francisco,Backend Engineer,IBM,"Mountain View, CA","['aws', 'rest api', 'sql', 'c#']",https://www.linkedin.com/jobs/view/simulated-35,2025-05-19
Software Engineer,Seattle,Frontend Developer,Microsoft,"Seattle, WA","['nosql', 'kubernetes', 'docker', 'rest api']",https://www.linkedin.com/jobs/view/simulated-0,2025-05-19
Software Engineer,Seattle,Software Engineer II,Microsoft,"Bellevue, WA","['azure', 'c++', 'rest api', 'git']",https://www.linkedin.com/jobs/view/simulated-1,2025-05-19
Software Engineer,Seattle,Frontend Developer,Twitter,"Redmond, WA","['react', 'node.js', 'git', 'java']",https://www.linkedin.com/jobs/view/simulated-2,2025-05-19
Software Engineer,Seattle,Software Engineer II,Meta,"Redmond, WA","['kubernetes', 'rest api', 'aws', 'node.js', 'c++', 'html']",https://www.linkedin.com/jobs/view/simulated-3,2025-05-19
Software Engineer,Seattle,Software Engineer II,NVIDIA,"Seattle, WA","['git', 'react', 'rest api', 'docker']",https://www.linkedin.com/jobs/view/simulated-4,2025-05-19
Software Engineer,Seattle,Full Stack Engineer,Amazon,"Seattle, WA","['rest api', 'java', 'c++', 'angular', 'git']",https://www.linkedin.com/jobs/view/simulated-5,2025-05-19
Software Engineer,Seattle,Software Engineer II,Uber,"Redmond, WA","['git', 'java', 'angular', 'aws', 'html']",https://www.linkedin.com/jobs/view/simulated-6,2025-05-19
Software Engineer,Seattle,Senior Software Engineer,Uber,"Seattle, WA","['python', 'c#', 'docker', 'azure', 'angular', 'nosql']",https://www.linkedin.com/jobs/view/simulated-7,2025-05-19
Software Engineer,Seattle,Software Developer,IBM,"Bellevue, WA","['git', 'css', 'javascript', 'azure', 'java']",https://www.linkedin.com/jobs/view/simulated-8,2025-05-19
Software Engineer,Seattle,Backend Engineer,Apple,"Bellevue, WA","['git', 'angular', 'python']",https://www.linkedin.com/jobs/view/simulated-9,2025-05-19
Software Engineer,Seattle,Frontend Developer,Google,"Seattle, WA","['aws', 'python', 'javascript', 'git', 'css']",https://www.linkedin.com/jobs/view/simulated-10,2025-05-19
Software Engineer,Seattle,Frontend Developer,LinkedIn,"Bellevue, WA","['angular', 'aws', 'nosql', 'docker', 'html', 'rest api']",https://www.linkedin.com/jobs/view/simulated-11,2025-05-19
Software Engineer,Seattle,Full Stack Engineer,Intel,"Redmond, WA","['html', 'nosql', 'react', 'python', 'kubernetes']",https://www.linkedin.com/jobs/view/simulated-12,2025-05-19
Software Engineer,Seattle,Software Engineer II,NVIDIA,"Seattle, WA","['css', 'docker', 'java']",https://www.linkedin.com/jobs/view/simulated-13,2025-05-19
Software Engineer,Seattle,Backend Engineer,Google,"Redmond, WA","['node.js', 'docker', 'javascript', 'aws', 'python']",https://www.linkedin.com/jobs/view/simulated-14,2025-05-19
Software Engineer,Seattle,Full Stack Engineer,Apple,"Seattle, WA","['rest api', 'git', 'nosql', 'angular', 'java', 'css', 'javascript']",https://www.linkedin.com/jobs/view/simulated-15,2025-05-19
Software Engineer,Seattle,Software Engineer II,LinkedIn,"Bellevue, WA","['node.js', 'aws', 'nosql', 'css', 'sql']",https://www.linkedin.com/jobs/view/simulated-16,2025-05-19
Software Engineer,Seattle,Senior Software Engineer,Airbnb,"Seattle, WA","['sql', 'python', 'java', 'nosql', 'node.js', 'html']",https://www.linkedin.com/jobs/view/simulated-17,2025-05-19
Software Engineer,Seattle,Software Engineer II,Uber,"Seattle, WA","['c++', 'azure', 'git', 'nosql', 'java', 'react']",https://www.linkedin.com/jobs/view/simulated-18,2025-05-19
Software Engineer,Seattle,Senior Software Engineer,LinkedIn,"Bellevue, WA","['c++', 'python', 'nosql']",https://www.linkedin.com/jobs/view/simulated-19,2025-05-19
Software Engineer,Seattle,Frontend Developer,Oracle,"Bellevue, WA","['html', 'aws', 'rest api', 'javascript', 'angular']",https://www.linkedin.com/jobs/view/simulated-20,2025-05-19
Software Engineer,Seattle,Backend Engineer,Google,"Seattle, WA","['javascript', 'html', 'kubernetes', 'css', 'angular', 'c++', 'nosql']",https://www.linkedin.com/jobs/view/simulated-21,2025-05-19
Software Engineer,Seattle,Full Stack Engineer,LinkedIn,"Redmond, WA","['azure', 'rest api', 'python', 'css', 'nosql', 'react']",https://www.linkedin.com/jobs/view/simulated-22,2025-05-19
Software Engineer,Seattle,Frontend Developer,Dropbox,"Bellevue, WA","['python', 'nosql', 'css', 'kubernetes', 'node.js', 'sql', 'azure']",https://www.linkedin.com/jobs/view/simulated-23,2025-05-19
Software Engineer,Seattle,Full Stack Engineer,Spotify,"Seattle, WA","['sql', 'html', 'nosql', 'node.js', 'c#', 'java', 'aws']",https://www.linkedin.com/jobs/view/simulated-24,2025-05-19
Software Engineer,Seattle,Frontend Developer,Airbnb,"Redmond, WA","['html', 'docker', 'c#', 'javascript', 'sql', 'aws']",https://www.linkedin.com/jobs/view/simulated-25,2025-05-19
Software Engineer,Seattle,Full Stack Engineer,Salesforce,"Bellevue, WA","['python', 'c#', 'aws', 'css', 'node.js', 'javascript', 'azure']",https://www.linkedin.com/jobs/view/simulated-26,2025-05-19
Software Engineer,Seattle,Backend Engineer,NVIDIA,"Seattle, WA","['nosql', 'sql', 'azure']",https://www.linkedin.com/jobs/view/simulated-27,2025-05-19
Software Engineer,Seattle,Frontend Developer,Dropbox,"Bellevue, WA","['node.js', 'sql', 'rest api', 'python', 'nosql']",https://www.linkedin.com/jobs/view/simulated-28,2025-05-19
Software Engineer,Seattle,Senior Software Engineer,Spotify,"Redmond, WA","['java', 'css', 'react', 'azure', 'aws']",https://www.linkedin.com/jobs/view/simulated-29,2025-05-19
Software Engineer,Seattle,Full Stack Engineer,Netflix,"Redmond, WA","['azure', 'git', 'javascript', 'html', 'kubernetes', 'docker']",https://www.linkedin.com/jobs/view/simulated-30,2025-05-19
Software Engineer,Seattle,Software Developer,Microsoft,"Bellevue, WA","['css', 'git', 'html', 'sql', 'rest api']",https://www.linkedin.com/jobs/view/simulated-31,2025-05-19
Software Engineer,Seattle,Software Developer,Salesforce,"Redmond, WA","['rest api', 'python', 'c++']",https://www.linkedin.com/jobs/view/simulated-32,2025-05-19
Software Engineer,Seattle,Full Stack Engineer,Meta,"Seattle, WA","['react', 'angular', 'azure', 'git']",https://www.linkedin.com/jobs/view/simulated-33,2025-05-19
Software Engineer,Seattle,Frontend Developer,NVIDIA,"Redmond, WA","['html', 'aws', 'docker', 'javascript', 'azure', 'c++', 'c#']",https://www.linkedin.com/jobs/view/simulated-34,2025-05-19
Software Engineer,Seattle,Full Stack Engineer,Dropbox,"Redmond, WA","['html', 'javascript', 'aws', 'git']",https://www.linkedin.com/jobs/view/simulated-35,2025-05-19
Software Engineer,Seattle,Frontend Developer,AMD,"Seattle, WA","['docker', 'node.js', 'c#', 'aws', 'angular']",https://www.linkedin.com/jobs/view/simulated-36,2025-05-19
Software Engineer,Seattle,Frontend Developer,Airbnb,"Redmond, WA","['java', 'sql', 'docker', 'aws', 'javascript', 'rest api', 'python']",https://www.linkedin.com/jobs/view/simulated-37,2025-05-19
Software Engineer,Seattle,Frontend Developer,Oracle,"Bellevue, WA","['css', 'azure', 'c++']",https://www.linkedin.com/jobs/view/simulated-38,2025-05-19
Software Engineer,Seattle,Senior Software Engineer,Oracle,"Seattle, WA","['kubernetes', 'rest api', 'python']",https://www.linkedin.com/jobs/view/simulated-39,2025-05-19
Software Engineer,Seattle,Software Developer,LinkedIn,"Bellevue, WA","['python', 'html', 'angular', 'git']",https://www.linkedin.com/jobs/view/simulated-40,2025-05-19
Software Engineer,Austin,Full Stack Engineer,IBM,"Austin, TX","['java', 'azure', 'kubernetes', 'rest api', 'angular']",https://www.linkedin.com/jobs/view/simulated-0,2025-05-19
Software Engineer,Austin,Senior Software Engineer,NVIDIA,"Austin, TX","['git', 'javascript', 'kubernetes', 'c#']",https://www.linkedin.com/jobs/view/simulated-1,2025-05-19
Software Engineer,Austin,Software Developer,Apple,"Round Rock, TX","['rest api', 'react', 'html', 'git', 'python']",https://www.linkedin.com/jobs/view/simulated-2,2025-05-19
Software Engineer,Austin,Frontend Developer,Microsoft,"Austin, TX","['nosql', 'javascript', 'git', 'kubernetes', 'rest api', 'aws', 'docker']",https://www.linkedin.com/jobs/view/simulated-3,2025-05-19
Software Engineer,Austin,Backend Engineer,Salesforce,"Austin, TX","['c++', 'aws', 'angular']",https://www.linkedin.com/jobs/view/simulated-4,2025-05-19
Software Engineer,Austin,Software Engineer II,AMD,"Austin, TX","['react', 'c#', 'javascript', 'sql', 'node.js', 'css']",https://www.linkedin.com/jobs/view/simulated-5,2025-05-19
Software Engineer,Austin,Software Engineer II,Twitter,"Austin, TX","['nosql', 'git', 'docker']",https://www.linkedin.com/jobs/view/simulated-6,2025-05-19
Software Engineer,Austin,Full Stack Engineer,Dropbox,"Round Rock, TX","['javascript', 'git', 'java', 'react', 'c#']",https://www.linkedin.com/jobs/view/simulated-7,2025-05-19
Software Engineer,Austin,Software Engineer II,Meta,"Austin, TX","['html', 'node.js', 'nosql']",https://www.linkedin.com/jobs/view/simulated-8,2025-05-19
Software Engineer,Austin,Software Engineer II,Microsoft,"Austin, TX","['react', 'java', 'docker', 'python', 'nosql']",https://www.linkedin.com/jobs/view/simulated-9,2025-05-19
Software Engineer,Austin,Backend Engineer,NVIDIA,"Round Rock, TX","['python', 'html', 'rest api', 'nosql', 'react', 'sql', 'node.js']",https://www.linkedin.com/jobs/view/simulated-10,2025-05-19
Software Engineer,Austin,Frontend Developer,Uber,"Austin, TX","['docker', 'css', 'nosql', 'html']",https://www.linkedin.com/jobs/view/simulated-11,2025-05-19
Software Engineer,Austin,Software Engineer II,Adobe,"Round Rock, TX","['javascript', 'aws', 'azure', 'css']",https://www.linkedin.com/jobs/view/simulated-12,2025-05-19
Software Engineer,Austin,Full Stack Engineer,Adobe,"Austin, TX","['angular', 'azure', 'aws', 'react', 'nosql']",https://www.linkedin.com/jobs/view/simulated-13,2025-05-19
Software Engineer,Austin,Backend Engineer,Netflix,"Austin, TX","['html', 'kubernetes', 'python', 'docker']",https://www.linkedin.com/jobs/view/simulated-14,2025-05-19
Software Engineer,Austin,Senior Software Engineer,Dropbox,"Austin, TX","['azure', 'c#', 'java']",https://www.linkedin.com/jobs/view/simulated-15,2025-05-19
Software Engineer,Austin,Full Stack Engineer,LinkedIn,"Round Rock, TX","['css', 'docker', 'sql', 'rest api', 'python', 'aws']",https://www.linkedin.com/jobs/view/simulated-16,2025-05-19
Software Engineer,Austin,Backend Engineer,Meta,"Austin, TX","['java', 'aws', 'html', 'rest api', 'node.js']",https://www.linkedin.com/jobs/view/simulated-17,2025-05-19
Software Engineer,Austin,Backend Engineer,Adobe,"Round Rock, TX","['rest api', 'python', 'azure', 'react', 'java', 'git']",https://www.linkedin.com/jobs/view/simulated-18,2025-05-19
Software Engineer,Austin,Frontend Developer,Oracle,"Round Rock, TX","['rest api', 'python', 'aws', 'c++', 'docker', 'node.js', 'azure']",https://www.linkedin.com/jobs/view/simulated-19,2025-05-19
Software Engineer,Austin,Full Stack Engineer,NVIDIA,"Austin, TX","['aws', 'kubernetes', 'html', 'c#', 'sql']",https://www.linkedin.com/jobs/view/simulated-20,2025-05-19
Software Engineer,Austin,Frontend Developer,Airbnb,"Round Rock, TX","['azure', 'node.js', 'css']",https://www.linkedin.com/jobs/view/simulated-21,2025-05-19
Software Engineer,Austin,Frontend Developer,Twitter,"Austin, TX","['python', 'sql', 'azure']",https://www.linkedin.com/jobs/view/simulated-22,2025-05-19
Software Engineer,Austin,Senior Software Engineer,NVIDIA,"Austin, TX","['html', 'rest api', 'docker']",https://www.linkedin.com/jobs/view/simulated-23,2025-05-19
Software Engineer,Austin,Senior Software Engineer,NVIDIA,"Austin, TX","['kubernetes', 'c#', 'rest api']",https://www.linkedin.com/jobs/view/simulated-24,2025-05-19
Software Engineer,Austin,Frontend Developer,Uber,"Austin, TX","['java', 'sql', 'docker', 'aws', 'python', 'node.js', 'c++']",https://www.linkedin.com/jobs/view/simulated-25,2025-05-19
Software Engineer,Austin,Senior Software Engineer,Oracle,"Round Rock, TX","['c#', 'angular', 'java']",https://www.linkedin.com/jobs/view/simulated-26,2025-05-19
Software Engineer,Austin,Frontend Developer,Netflix,"Austin, TX","['azure', 'angular', 'kubernetes', 'c#', 'c++']",https://www.linkedin.com/jobs/view/simulated-27,2025-05-19
Software Engineer,Austin,Backend Engineer,NVIDIA,"Round Rock, TX","['sql', 'javascript', 'java', 'node.js', 'python']",https://www.linkedin.com/jobs/view/simulated-28,2025-05-19
Software Engineer,Austin,Backend Engineer,Adobe,"Round Rock, TX","['aws', 'sql', 'docker', 'git']",https://www.linkedin.com/jobs/view/simulated-29,2025-05-19
Software Engineer,Austin,Frontend Developer,Netflix,"Round Rock, TX","['node.js', 'angular', 'react']",https://www.linkedin.com/jobs/view/simulated-30,2025-05-19
Software Engineer,Austin,Senior Software Engineer,Spotify,"Round Rock, TX","['java', 'python', 'c#', 'html']",https://www.linkedin.com/jobs/view/simulated-31,2025-05-19
Software Engineer,Austin,Full Stack Engineer,Microsoft,"Round Rock, TX","['react', 'angular', 'html', 'rest api', 'nosql', 'python']",https://www.linkedin.com/jobs/view/simulated-32,2025-05-19
Software Engineer,Austin,Software Developer,Apple,"Austin, TX","['c++', 'nosql', 'rest api', 'html']",https://www.linkedin.com/jobs/view/simulated-33,2025-05-19
Software Engineer,Austin,Senior Software Engineer,Apple,"Round Rock, TX","['nosql', 'aws', 'docker', 'html', 'c++', 'azure', 'java']",https://www.linkedin.com/jobs/view/simulated-34,2025-05-19
Software Engineer,Austin,Software Engineer II,Oracle,"Austin, TX","['kubernetes', 'rest api', 'html', 'javascript', 'react']",https://www.linkedin.com/jobs/view/simulated-35,2025-05-19
Software Engineer,Austin,Senior Software Engineer,Netflix,"Round Rock, TX","['c#', 'css', 'kubernetes', 'aws', 'node.js', 'docker', 'nosql']",https://www.linkedin.com/jobs/view/simulated-36,2025-05-19
Software Engineer,Austin,Backend Engineer,Spotify,"Round Rock, TX","['javascript', 'rest api', 'c#', 'kubernetes', 'node.js']",https://www.linkedin.com/jobs/view/simulated-37,2025-05-19
Software Engineer,Austin,Software Developer,Netflix,"Round Rock, TX","['c++', 'aws', 'python', 'rest api']",https://www.linkedin.com/jobs/view/simulated-38,2025-05-19
Software Engineer,Austin,Software Developer,Amazon,"Austin, TX","['react', 'python', 'html']",https://www.linkedin.com/jobs/view/simulated-39,2025-05-19
Software Engineer,Boston,Backend Engineer,Google,"Cambridge, MA","['docker', 'azure', 'angular', 'c#', 'html', 'c++']",https://www.linkedin.com/jobs/view/simulated-0,2025-05-19
Software Engineer,Boston,Frontend Developer,Adobe,"Boston, MA","['c++', 'java', 'aws', 'sql', 'python', 'git', 'react']",https://www.linkedin.com/jobs/view/simulated-1,2025-05-19
Software Engineer,Boston,Frontend Developer,Dropbox,"Cambridge, MA","['rest api', 'nosql', 'c#']",https://www.linkedin.com/jobs/view/simulated-2,2025-05-19
Software Engineer,Boston,Backend Engineer,Microsoft,"Boston, MA","['css', 'angular', 'c#']",https://www.linkedin.com/jobs/view/simulated-3,2025-05-19
Software Engineer,Boston,Frontend Developer,Intel,"Cambridge, MA","['git', 'sql', 'node.js', 'nosql']",https://www.linkedin.com/jobs/view/simulated-4,2025-05-19
Software Engineer,Boston,Backend Engineer,IBM,"Cambridge, MA","['sql', 'java', 'python', 'react', 'docker']",https://www.linkedin.com/jobs/view/simulated-5,2025-05-19
Software Engineer,Boston,Backend Engineer,Apple,"Cambridge, MA","['rest api', 'kubernetes', 'nosql', 'sql', 'python']",https://www.linkedin.com/jobs/view/simulated-6,2025-05-19
Software Engineer,Boston,Senior Software Engineer,Adobe,"Boston, MA","['kubernetes', 'javascript', 'angular', 'python', 'html']",https://www.linkedin.com/jobs/view/simulated-7,2025-05-19
Software Engineer,Boston,Backend Engineer,Spotify,"Cambridge, MA","['java', 'kubernetes', 'css', 'nosql', 'node.js', 'angular']",https://www.linkedin.com/jobs/view/simulated-8,2025-05-19
Software Engineer,Boston,Full Stack Engineer,Spotify,"Cambridge, MA","['react', 'java', 'azure', 'kubernetes']",https://www.linkedin.com/jobs/view/simulated-9,2025-05-19
Software Engineer,Boston,Frontend Developer,NVIDIA,"Boston, MA","['sql', 'css', 'c++']",https://www.linkedin.com/jobs/view/simulated-10,2025-05-19
Software Engineer,Boston,Full Stack Engineer,Intel,"Boston, MA","['c++', 'azure', 'git', 'sql', 'docker']",https://www.linkedin.com/jobs/view/simulated-11,2025-05-19
Software Engineer,Boston,Frontend Developer,Airbnb,"Boston, MA","['angular', 'javascript', 'c++']",https://www.linkedin.com/jobs/view/simulated-12,2025-05-19
Software Engineer,Boston,Software Engineer II,Apple,"Boston, MA","['react', 'c#', 'nosql']",https://www.linkedin.com/jobs/view/simulated-13,2025-05-19
Software Engineer,Boston,Full Stack Engineer,Google,"Cambridge, MA","['node.js', 'docker', 'html', 'python']",https://www.linkedin.com/jobs/view/simulated-14,2025-05-19
Software Engineer,Boston,Software Developer,Amazon,"Boston, MA","['docker', 'sql', 'c#', 'javascript', 'angular']",https://www.linkedin.com/jobs/view/simulated-15,2025-05-19
Software Engineer,Boston,Software Developer,Netflix,"Cambridge, MA","['docker', 'html', 'c++', 'node.js', 'python', 'javascript']",https://www.linkedin.com/jobs/view/simulated-16,2025-05-19
Software Engineer,Boston,Senior Software Engineer,Adobe,"Cambridge, MA","['java', 'css', 'nosql', 'html']",https://www.linkedin.com/jobs/view/simulated-17,2025-05-19
Software Engineer,Boston,Full Stack Engineer,Intel,"Cambridge, MA","['rest api', 'sql', 'c++']",https://www.linkedin.com/jobs/view/simulated-18,2025-05-19
Software Engineer,Boston,Software Engineer II,Spotify,"Boston, MA","['aws', 'docker', 'react', 'java', 'c#', 'c++', 'sql']",https://www.linkedin.com/jobs/view/simulated-19,2025-05-19
Software Engineer,Boston,Software Engineer II,Twitter,"Cambridge, MA","['react', 'aws', 'c#']",https://www.linkedin.com/jobs/view/simulated-20,2025-05-19
Software Engineer,Boston,Frontend Developer,Twitter,"Boston, MA","['css', 'javascript', 'git', 'angular', 'python']",https://www.linkedin.com/jobs/view/simulated-21,2025-05-19
Software Engineer,Boston,Software Engineer II,Adobe,"Cambridge, MA","['kubernetes', 'python', 'react']",https://www.linkedin.com/jobs/view/simulated-22,2025-05-19
Software Engineer,Boston,Senior Software Engineer,Adobe,"Boston, MA","['git', 'python', 'node.js', 'azure', 'java']",https://www.linkedin.com/jobs/view/simulated-23,2025-05-19
Software Engineer,Boston,Software Engineer II,Salesforce,"Cambridge, MA","['react', 'c++', 'javascript', 'angular', 'azure']",https://www.linkedin.com/jobs/view/simulated-24,2025-05-19
Software Engineer,Boston,Frontend Developer,Spotify,"Boston, MA","['html', 'aws', 'angular']",https://www.linkedin.com/jobs/view/simulated-25,2025-05-19
Software Engineer,Boston,Senior Software Engineer,Airbnb,"Boston, MA","['docker', 'c#', 'kubernetes', 'javascript', 'react']",https://www.linkedin.com/jobs/view/simulated-26,2025-05-19
Software Engineer,Boston,Software Engineer II,Dropbox,"Boston, MA","['aws', 'azure', 'java', 'nosql', 'docker', 'node.js', 'git']",https://www.linkedin.com/jobs/view/simulated-27,2025-05-19
Software Engineer,Boston,Senior Software Engineer,NVIDIA,"Cambridge, MA","['css', 'python', 'rest api', 'node.js', 'azure']",https://www.linkedin.com/jobs/view/simulated-28,2025-05-19
Software Engineer,Boston,Full Stack Engineer,Netflix,"Cambridge, MA","['azure', 'nosql', 'javascript', 'sql', 'node.js']",https://www.linkedin.com/jobs/view/simulated-29,2025-05-19
Software Engineer,Boston,Full Stack Engineer,Twitter,"Cambridge, MA","['python', 'docker', 'sql', 'node.js', 'react']",https://www.linkedin.com/jobs/view/simulated-30,2025-05-19
Data Engineer,New York,Senior Data Engineer,Spotify,"Manhattan, NY","['airflow', 'data warehousing', 'python', 'data modeling']",https://www.linkedin.com/jobs/view/simulated-0,2025-05-19
Data Engineer,New York,Data Architect,Spotify,"Brooklyn, NY","['etl', 'airflow', 'aws', 'kafka', 'postgresql', 'spark']",https://www.linkedin.com/jobs/view/simulated-1,2025-05-19
Data Engineer,New York,Senior Data Engineer,LinkedIn,"Brooklyn, NY","['azure', 'kubernetes', 'hadoop', 'spark', 'aws', 'nosql', 'data modeling']",https://www.linkedin.com/jobs/view/simulated-2,2025-05-19
Data Engineer,New York,ETL Developer,Oracle,"New York, NY","['python', 'docker', 'mongodb']",https://www.linkedin.com/jobs/view/simulated-3,2025-05-19
Data Engineer,New York,Database Engineer,Twitter,"Brooklyn, NY","['data warehousing', 'nosql', 'data modeling', 'hadoop', 'etl']",https://www.linkedin.com/jobs/view/simulated-4,2025-05-19
Data Engineer,New York,Database Engineer,Adobe,"Brooklyn, NY","['mongodb', 'kafka', 'data modeling', 'azure', 'airflow', 'etl']",https://www.linkedin.com/jobs/view/simulated-5,2025-05-19
Data Engineer,New York,Database Engineer,Adobe,"Brooklyn, NY","['mongodb', 'hadoop', 'python', 'aws']",https://www.linkedin.com/jobs/view/simulated-6,2025-05-19
Data Engineer,New York,Database Engineer,IBM,"Brooklyn, NY","['nosql', 'mongodb', 'data modeling', 'postgresql', 'aws', 'python', 'kafka']",https://www.linkedin.com/jobs/view/simulated-7,2025-05-19
Data Engineer,New York,ETL Developer,Adobe,"New York, NY","['postgresql', 'airflow', 'mongodb', 'sql', 'aws', 'nosql']",https://www.linkedin.com/jobs/view/simulated-8,2025-05-19
Data Engineer,New York,ETL Developer,Oracle,"Brooklyn, NY","['mongodb', 'docker', 'hadoop']",https://www.linkedin.com/jobs/view/simulated-9,2025-05-19
Data Engineer,New York,Big Data Engineer,Dropbox,"New York, NY","['kafka', 'data modeling', 'kubernetes', 'docker', 'python']",https://www.linkedin.com/jobs/view/simulated-10,2025-05-19
Data Engineer,New York,Data Architect,Amazon,"Brooklyn, NY","['airflow', 'aws', 'docker', 'azure']",https://www.linkedin.com/jobs/view/simulated-11,2025-05-19
Data Engineer,New York,Data Pipeline Engineer,Microsoft,"New York, NY","['mongodb', 'aws', 'docker', 'kubernetes']",https://www.linkedin.com/jobs/view/simulated-12,2025-05-19
Data Engineer,New York,Database Engineer,Microsoft,"Brooklyn, NY","['hadoop', 'data modeling', 'nosql', 'sql', 'etl', 'data warehousing']",https://www.linkedin.com/jobs/view/simulated-13,2025-05-19
Data Engineer,New York,Big Data Engineer,Meta,"Manhattan, NY","['spark', 'docker', 'etl', 'sql']",https://www.linkedin.com/jobs/view/simulated-14,2025-05-19
Data Engineer,New York,Data Pipeline Engineer,Twitter,"New York, NY","['etl', 'data modeling', 'postgresql', 'spark', 'nosql', 'azure', 'aws']",https://www.linkedin.com/jobs/view/simulated-15,2025-05-19
Data Engineer,New York,Big Data Engineer,Uber,"Brooklyn, NY","['python', 'airflow', 'mongodb', 'spark', 'hadoop']",https://www.linkedin.com/jobs/view/simulated-16,2025-05-19
Data Engineer,New York,Data Architect,Adobe,"Manhattan, NY","['mongodb', 'hadoop', 'sql', 'data modeling', 'kafka', 'kubernetes', 'docker']",https://www.linkedin.com/jobs/view/simulated-17,2025-05-19
Data Engineer,New York,Database Engineer,LinkedIn,"Brooklyn, NY","['data modeling', 'aws', 'sql', 'docker']",https://www.linkedin.com/jobs/view/simulated-18,2025-05-19
Data Engineer,New York,Data Pipeline Engineer,Dropbox,"Manhattan, NY","['azure', 'nosql', 'kafka', 'docker', 'aws', 'kubernetes']",https://www.linkedin.com/jobs/view/simulated-19,2025-05-19
Data Engineer,New York,Data Pipeline Engineer,Adobe,"Brooklyn, NY","['airflow', 'docker', 'data modeling', 'python', 'kubernetes', 'nosql', 'kafka']",https://www.linkedin.com/jobs/view/simulated-20,2025-05-19
Data Engineer,New York,Database Engineer,Meta,"New York, NY","['postgresql', 'kafka', 'kubernetes', 'airflow', 'python', 'hadoop']",https://www.linkedin.com/jobs/view/simulated-21,2025-05-19
Data Engineer,New York,Data Pipeline Engineer,Twitter,"Manhattan, NY","['airflow', 'sql', 'data warehousing', 'mongodb', 'nosql']",https://www.linkedin.com/jobs/view/simulated-22,2025-05-19
Data Engineer,New York,Senior Data Engineer,AMD,"New York, NY","['python', 'etl', 'data warehousing', 'aws']",https://www.linkedin.com/jobs/view/simulated-23,2025-05-19
Data Engineer,New York,Data Architect,Airbnb,"Manhattan, NY","['hadoop', 'spark', 'docker']",https://www.linkedin.com/jobs/view/simulated-24,2025-05-19
Data Engineer,New York,ETL Developer,Intel,"New York, NY","['kubernetes', 'nosql', 'mongodb', 'airflow']",https://www.linkedin.com/jobs/view/simulated-25,2025-05-19
Data Engineer,New York,Data Architect,Apple,"New York, NY","['sql', 'mongodb', 'airflow', 'docker', 'postgresql', 'etl', 'python']",https://www.linkedin.com/jobs/view/simulated-26,2025-05-19
Data Engineer,New York,Data Pipeline Engineer,LinkedIn,"Manhattan, NY","['kafka', 'spark', 'postgresql', 'python']",https://www.linkedin.com/jobs/view/simulated-27,2025-05-19
